app_id,app_name,developer,category_scraped,project_category,avg_rating,total_ratings,total_reviews,installs,description,summary,content_rating,android_version,app_version,updated_on,released_on,size,pricing_model,price_usd,offers_iap,free,url,icon_url,genre_id,ratings_1_star,ratings_2_star,ratings_3_star,ratings_4_star,ratings_5_star,scraped_at
tech.butterfly.app,Manus AI,BUTTERFLY EFFECT PTE. LTD.,Productivity,Generative Text / Chatbots,4.610975,224206,1810,4309898,"Leave it to Manus

Manus from Meta is a general AI agent that bridges mind and action: it doesn't just think, it delivers results. Manus excels at various tasks in work and life, getting everything done while you rest.

From Idea to Execution
Whereas other AI tools stop at brainstorming, Manus sees your ideas to execution. Using its own ""computer"", Manus breaks down your task into a to-do list, executes these subtasks, and delivers your final result.

Your Trusted Colleague
Manus works asynchronously in the cloud, meaning that you can simply close your devices and Manus will notify you when your task is complete. You can also stop and edit your prompt at any time. 

Stunning & Structured Slides
With a single prompt, Manus generates entire slide decks tailored to your needs. Whether you're presenting in a boardroom, a classroom, or online, Manus ensures your message lands. Once you are done, export or share it with colleagues and peers.

Free & Unlimited Chat
Ask any quest",Leave it to Manus,Everyone,,1.71.2,1771165072.0,"Apr 23, 2025",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=tech.butterfly.app&hl=en&gl=us,https://play-lh.googleusercontent.com/7RIeDBEnjVVn3d1yr441p7u0BK9eT8E6P9i__XYTcJAzOe7sqVgJp7pmlypqY9NBqjI,PRODUCTIVITY,10648,2751,7878,20562,182327,2026-02-21T07:59:52.818243
com.foyer.merlin,Merlin AI: AI Chat Assistant,Merlin AI,Productivity,Generative Text / Chatbots,4.21,12616,133,877433,"Unleash Next-Level Productivity with Merlin AI – Your All-In-One AI Chat Assistant

Discover the future of smart assistance with Merlin AI, the ultimate AI chat assistant app featuring OpenAI ChatGPT, Grok AI, DeepSeek, Google Gemini, Claude AI, Meta Llama, and Perplexity AI—along with 70+ advanced AI tools in one powerful AI app. Merlin isn’t just an ai chatbot or ai bot—it’s your go-to ai friend, equipped to transform how you chat with ai, create, work, and solve problems every day.

Harness the strength of world-class AI models like OpenAI ChatGPT and Grok AI in a seamless chat AI experience. Whether you need quick answers or deep research, Merlin AI combines the intelligence of DeepSeek, Claude, Gemini, and Perplexity AI, so you get the precise knowledge and power you need. With Merlin, enjoy a true chat gpt free experience thanks to our generous free plan, letting you chat with ai and explore the full capabilities as your ai friend and trusted ai chatbot.

Boost your product","AI chat assistant with ChatGPT, DeepSeek, Gemini & Claude in one app.",Everyone,,6.1.5,1767861534.0,"Aug 22, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.foyer.merlin&hl=en&gl=us,https://play-lh.googleusercontent.com/8XoSS1Jn3qHfm8cB4gq6YMQAWv_PIRCUtH2r5RiDq0s05QM47JtwEjs6V_aFh_SmOZ0,PRODUCTIVITY,1387,504,883,1135,8705,2026-02-21T07:59:54.584498
ai.chat.pro.plus.smart.chatbot.ai.writing.tool,AI Chat App - AI Chat bot,App Holdings,Productivity,Generative Text / Chatbots,4.08,33183,172,1999801,"【 AI Chat App - Ask & Write Anything with AI Chat Bot】 
Introducing AI Chat App for Android, a cutting-edge AI tool for chatting with advanced AI models & generative AI. Our smart assistant app represents the future of the multi-functional AI Chat bot assistant. Your specialized AI virtual assistant will respond instantly and provide professional assistance. 
Try AI Chat Assistant for Android Today!

Revolutionize your creative process with rapid and powerful AI tools available 24/7. Allow the Chat AI Assistant to boost productivity, spark new ideas, and provide better results. 
● Improve efficiency using AI Chat App support for academic tasks and digital presence management. 
● Superior Writing Assistance: Elevate your writing easily, as AI improves grammar and clarity.
● Inspiration Generation: Explore your creativity with writing, music, and art prompts. 

""This AI chatbot assistant App is ideal for any thought and invaluable in moments of need! It can advance any concept, ","Boost Productivity with AI Chat App Assistant, your Smart AI Chat Bot",Everyone,,4.0.6,1763747813.0,"Mar 14, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=ai.chat.pro.plus.smart.chatbot.ai.writing.tool&hl=en&gl=us,https://play-lh.googleusercontent.com/gNEEYPEbWienqsYLhiL76aKSD_HCJn9yJD5YOOFSiOYyRVNQnICGrPpuMeP0ksL9ehsq,PRODUCTIVITY,4942,1951,290,3945,21886,2026-02-21T07:59:57.200285
com.grammarly.android.keyboard,Grammarly-AI Writing Assistant,"Grammarly, Inc.",Productivity,Generative Text / Chatbots,4.176621,256839,25733,54336646,"Edit and correct your grammar, spelling, punctuation, and more with your personal writing assistant, grammar checker, and editor.

The Grammarly writing app and proofreader allows you to write clearly, confidently, and mistake-free in all your apps. Advanced features such as the AI-powered rewrite tool help you enhance your vocabulary, spell check words, and improve your writing - from emails to social media posts.

<b>Grammarly grammar checker and editor - how does it work?</b>

Simply download Grammarly and start typing in any app. Grammarly will check each word, your grammar, spelling, punctuation, and tone, and help you improve your communication skills.

Whether you’re typing emails on the go, editing an important LinkedIn post, sending a text message, or composing an essential tweet, the Grammarly writing assistant and grammar checker lets you spell check, correct, edit and perfect your message from your mobile device with confidence.

Leveraging the power of generative","AI proofreader - English grammar, spelling, punctuation, vocabulary, and fluency",Everyone,,2.101.56876,1771597291.0,"Dec 11, 2017",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.grammarly.android.keyboard&hl=en&gl=us,https://play-lh.googleusercontent.com/6Xe9DWiMC76daosOC80Im9gqe25Q9P55LxJIGPTLbcdFkMXOur4mk8jTVxoqOaiAvAG4,PRODUCTIVITY,33659,9202,11307,26601,176058,2026-02-21T07:59:58.937548
io.zyur.textelevate,AI Writing Assistant,Zyur,Tools,Generative Text / Chatbots,4.357143,109,3,3885,"TextElevate is your comprehensive AI proofreading assistant that elevates your writing to new heights. Analyze your text for plagiarism, detect AI-generated content, correct grammar and spelling errors, and improve overall writing quality.
Key features:
• Plagiarism detection with source identification and rephrasing options
• AI content detection with humanization capabilities
• Grammar and spelling correction with one-click fixes
• Writing quality analysis for readability and style improvement
• History tracking to review past analyses
Choose which analyses to run based on your needs and usage limits. Get detailed, interactive results that highlight specific issues in your text. Premium features include AI-powered fixes like rephrasing plagiarized content or humanizing AI-written text.
Perfect for students, writers, professionals, and anyone who wants to ensure their writing is original, error-free, and polished.
Download TextElevate today and transform your writing with the","AI Essay checker for plagiarism, grammar, and writing excellence - Text Elevate",Everyone,,Varies with device,,"Mar 1, 2025",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=io.zyur.textelevate&hl=en&gl=us,https://play-lh.googleusercontent.com/mDuNx74lF3Q9GsH7mzg0tSbvXEtB_dX_xinqo6NO2MZSxHHs_iMdSt5q4s0pa_APOz0,TOOLS,7,0,7,23,70,2026-02-21T08:00:02.293848
com.qubitsolutionlab.aiwriter,AI Writer - Write Better,Qubit Solution Lab,Productivity,Generative Text / Chatbots,4.5742574,1564,167,219626,"What is AI Writer?
AI Writer is an advanced artificial intelligence tool that can write various types of content, including articles, emails, product reviews, and descriptions. It can also generate social media captions, YouTube video topics, and Quora answers. With features like AI ads writing, grammar correction, translation, and creative writing prompts, AI Writer makes content creation easy and efficient.

If you're looking for a writing tool that can help you produce engaging and unique content with ease, look no further than AI Writer by ChatGPT. Our innovative app harnesses the power of artificial intelligence to give you the tools you need to create high-quality writing, no matter your skill level.

With AI Writer, you can generate ideas and brainstorm new topics, all while benefiting from advanced natural language processing algorithms that analyze your writing style and suggest improvements. Whether you're writing fiction, non-fiction, or blog posts, our app provides a r",Take Your Writing to the Next Level with ChatGPT Powered Writing Tool-AI Writer,Everyone,,7.9,1753863766.0,"Feb 23, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.qubitsolutionlab.aiwriter&hl=en&gl=us,https://play-lh.googleusercontent.com/6oCOciEYkki6Q9NpolqjIoL-Ynqgd_8_6DRi1CLiABX9vxvDagL4YmtNfBIPaOJNHdM,PRODUCTIVITY,91,11,59,122,1267,2026-02-21T08:00:05.304486
com.quillbot.mobile,QuillBot: AI Writing Assistant,QuillBot,Productivity,Generative Text / Chatbots,3.6534653,18041,205,7563846,"<b>Write without limits with QuillBot’s all-in-one AI Writing Assistant</b>

QuillBot is your writing assistant that makes writing, editing, and communicating effortless, designed to help you write better and faster. Whether you’re drafting emails, running a grammar check, or using a translator, paraphrasing, or using an AI Detector, QuillBot’s AI Keyboard works for you.

<b>How it works:</b>

Getting started with QuillBot is simple. Download the app from the Play Store and create an account. You can paste or type text into the editor, use the AI keyboard, or open the QuillBot widget to paraphrase, fix grammar, translate, or generate content. Save documents locally and pick up where you left off anytime.

<h3>Key Features:</h3>

<b>Floating Widget</b>
Access QuillBot anywhere with a writing assistant that works across apps for quick edits, translation, and rewrites without switching keyboards.

<b>AI Paraphraser</b>
Rewrite text to improve clarity, tone, and flow using 2 ","Advanced AI Writer: Paraphrase, Grammar Check, AI Chat, Translate & AI Detector",Everyone,,3.9.0,1771533704.0,"Oct 20, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.quillbot.mobile&hl=en&gl=us,https://play-lh.googleusercontent.com/HbdpGBty8E3hIvM0-G0Mz9JSkAL1_ct8rmxp95_HP49bbrX3ATVz4v_dTXBmfhQbYv1X,PRODUCTIVITY,4643,693,693,2135,9821,2026-02-21T08:00:12.841086
com.writein.ai_writer,"AI Writer: Essay, Story, Email",Calculators.Tech,Productivity,Generative Text / Chatbots,4.47,494,49,35742,"Write smarter with the help of our fast <b>AI Writer</b> App. It is a one-pack solution to help you write essays, emails, stories, poems, and paragraphs.

<b>What is the AI Writer App?</b>
Our AI Writer app is designed to help you automatically write various kinds of content including; Essays, Emails, Narratives, Poems, & Paragraphs. This AI Writing app uses the power of innovative LLMs. It deeply understands your content requirements (prompts) to generate tailored, unique, and high-quality content instantly.

Whether you’re a professional, poet, story writer, student, or any other writer, this free AI writer app efficiently caters to your needs. With the AI writing app, you can unlock your creativity, brainstorm ideas, and learn different types of writing.

<b>Different Tools by AI Writing App</b>
Our writing AI app is a toolkit that collects multiple tools in a single place;

<b>1. AI Essay Writer</b>
The AI Essay Writer is an innovative Artificial Intelligence and Machine","AI Writer helps you easily write essays, emails, stories, poems, and paragraphs.",Everyone,,1.1.9,1767186182.0,"Dec 16, 2024",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.writein.ai_writer&hl=en&gl=us,https://play-lh.googleusercontent.com/_5S_GIAxeKJGZEG39Pep-lsPKdFeXhVMtpbyTAUBU-XSdD57CNGrqqVshWB38DCrRAU,PRODUCTIVITY,33,3,7,86,354,2026-02-21T08:00:14.679131
com.ai.chat.writer,AI Writer: Any Content Writing,Turing App Lab,Tools,Generative Text / Chatbots,4.576923,1848,128,69311,"Upgrade Your Writing with AI - Write anything in seconds without struggling to come up with ideas or the perfect words!!

Powered by the cutting-edge GPT technology, AI Writer generates high-quality content that is tailored to your needs in just seconds. Whether you need to craft a persuasive letter or a professional email, AI Writer has got you covered.

Key Features:
• Instant Content: Write anything in seconds, overcoming writer's block!
• Ready-to-Use Templates: Kickstart your writing journey effortlessly.
• Comprehensive Use Cases: Get inspired for any writing scenario.
• Multilingual Magic: Break language barriers with ease.
• Creativity Unleashed: Generate innovative ideas to make your writing shine.

Download now and unleash your full writing potential!",Write Reply Emails Text Generator Copy Rytr Jasper Rewrite Reply IA,Everyone,,Varies with device,,"May 6, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.ai.chat.writer&hl=en&gl=us,https://play-lh.googleusercontent.com/eUvWNvVOTTNDD-soJ8MgM6y4hqBnb2gfN6N7etT2r_4YO1IuK1kRithzaGIxeGPXbPQ,TOOLS,84,14,99,198,1448,2026-02-21T08:00:18.043522
com.eskritor.app,Eskritor: AI Writing Assistant,Tor.App,Productivity,Generative Text / Chatbots,4.277228,3522,49,347263,"Unlock Your Writing Potential with Eskritor: AI Writing Assistant

Eskritor is your all-in-one solution for AI-powered writing, summarizing, and improving. Combining the strength of a Content Writer, Text Editor, AI Writing Assistant, Essay, Story, Poem, Article, and Homework Writer. Eskritor helps you write, edit, and enhance content effortlessly. Whether you're crafting social media posts, writing blogs, emails, or engaging in creative writing, Eskritor has you covered.

And now, with the Eskritor AI Magic Keyboard, you can edit, rewrite, and grammar-check your text instantly in any app!

Create and Edit Seamlessly with AI

● AI Writer & Content Creator: Generate high-quality content. AI Writing Assistant crafts articles, essays, reports, blogs, stories, poems, and social media posts with ease.

● AI Writing Assistant & Text Editor: Receive real-time feedback on grammar, style, tone, and clarity. Eskritor helps you write better, when you're drafting emails or notes.

Enha",Create Essay & Texts,Everyone,,1.3.1,1758120283.0,"Sep 2, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.eskritor.app&hl=en&gl=us,https://play-lh.googleusercontent.com/TUvE1gofsH6tGDNzjT9Q0kJhGKAQ05q7TibpjARP7rBMlrKsJM33IUifv6fYITLsxQ,PRODUCTIVITY,480,53,53,240,2641,2026-02-21T08:00:20.669764
